n.id,n.firstname,n.lastname,n.birthyear,n.deathyear,n.birthplace,n.deathplace,n.sex,n.numCities,n.numCountries,n.numVenues,n.country,n.collective,n.ulan,n.wikidata
"637,""""""Conrad"""""",""""""Kikkert"""""",1882,1965,""""""Hague, The"""""",""""""Paris"""""",""""""M"""""",null,null,null,""""""NL"""""",null,""""""500005423"""""",""""""Q15874021"""""""
"638,null,""""""Beuroner Kunstschule"""""",null,null,null,null,null,null,null,null,null,null,""""""NULL"""""",null"
"639,""""""Charles Robert"""""",""""""Ashbee"""""",1863,1942,""""""Isleworth"""""",""""""Sevenoaks"""""",""""""M"""""",null,null,null,""""""GB"""""",null,""""""500030367"""""",""""""Q614071"""""""
"640,""""""Maximilian"""""",""""""Liebenwein"""""",1869,1926,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500111488"""""",""""""Q1914019"""""""
"641,""""""Marianne"""""",""""""Stokes"""""",1855,1927,""""""Graz"""""",""""""London"""""",""""""F"""""",null,null,null,""""""GB"""""",null,""""""500009788"""""",""""""Q446382"""""""
"642,""""""Albert"""""",""""""Besnard"""""",1849,1934,""""""Paris"""""",""""""Paris"""""",""""""M"""""",8,7,11,""""""FR"""""",null,""""""500030831"""""",""""""Q424348"""""""
"643,""""""Ernst"""""",""""""Stöhr"""""",1865,1917,""""""Sankt Pölten"""""",""""""Sankt Pölten"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500002446"""""",""""""Q1360325"""""""
"644,""""""Jef"""""",""""""Leempoels"""""",1867,1935,""""""Brussels"""""",""""""Ixelles"""""",""""""M"""""",1,1,1,""""""BE"""""",null,""""""500041956"""""",""""""Q6305444"""""""
"645,""""""Johann Victor"""""",""""""Krämer"""""",1861,1949,""""""Adamov (Blansko District)"""""",""""""Vienna"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500053659"""""",""""""Q1696478"""""""
"646,""""""Eduard von"""""",""""""Gebhardt"""""",1838,1925,""""""Järva-Jaani"""""",""""""Düsseldorf"""""",""""""M"""""",5,2,5,""""""DE"""""",null,""""""500025518"""""",""""""Q322440"""""""
"647,""""""Hans"""""",""""""Tichy"""""",1861,1925,""""""Brno"""""",""""""Vienna"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500062817"""""",""""""Q1582771"""""""
"648,""""""Josef Edgar"""""",""""""Kleinert"""""",1859,1949,""""""Vienna"""""",""""""Vienna"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500357518"""""",""""""Q60815661"""""""
"649,""""""Richard"""""",""""""Harlfinger"""""",1873,1948,""""""Milan"""""",""""""Vienna"""""",""""""M"""""",2,2,2,""""""AT"""""",null,""""""500069800"""""",""""""Q2149702"""""""
"650,""""""Léon"""""",""""""Frédéric"""""",1856,1940,""""""Brussels"""""",""""""Schaerbeek"""""",""""""M"""""",4,4,4,""""""BE"""""",null,""""""500020509"""""",""""""Q1361500"""""""
"651,""""""Martin"""""",""""""Feuerstein"""""",1856,1931,""""""Barr"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500007177"""""",""""""Q946393"""""""
"652,""""""Hugo"""""",""""""Huber"""""",1852,1913,""""""Durbach"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q94825700"""""""
"653,""""""Josef"""""",""""""Huber-Feldkirch"""""",1858,1932,""""""Feldkirch"""""",""""""Neuburg am Inn"""""",""""""M"""""",1,1,1,""""""AT"""""",null,""""""NULL"""""",""""""Q873888"""""""
"654,""""""Anton"""""",""""""Bachmann"""""",1871,null,""""""Aschaffenburg"""""",null,""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",null"
"655,""""""Valentin"""""",""""""Kraus"""""",1873,1941,""""""Mühlhausen (Estenfeld)"""""",""""""Würzburg"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q18508701"""""""
"656,""""""Alfons"""""",""""""Siber"""""",1860,1919,""""""Schwaz"""""",""""""Hall in Tirol"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500171973"""""",""""""Q23054720"""""""
"657,""""""Wilhelm"""""",""""""Köppen"""""",1876,1917,""""""Munich"""""",""""""Stuttgart"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q61579815"""""""
"658,""""""Max"""""",""""""Heilmann"""""",1869,1956,""""""Schmiedeberg"""""",""""""Frankfurt an der Oder"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500144861"""""",null"
"659,""""""Leo"""""",""""""Samberger"""""",1861,1949,""""""Ingolstadt"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500025312"""""",""""""Q1311999"""""""
"660,""""""Matthäus"""""",""""""Schiestl"""""",1869,1939,""""""Gnigl"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500089195"""""",""""""Q1474459"""""""
"661,""""""Waldemar"""""",""""""Kolmsperger"""""",1881,1954,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q32502255"""""""
"662,""""""Justus"""""",""""""Wagmiller"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"663,""""""Theodor"""""",""""""Rauecker"""""",1854,1940,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q15713723"""""""
"664,""""""Balthasar"""""",""""""Schmidt"""""",1858,1942,""""""Aschach"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q805651"""""""
"665,""""""Josef"""""",""""""Guntermann"""""",1856,1932,""""""Assinghausen"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q1704709"""""""
"666,""""""Gebhard"""""",""""""Fugel"""""",1863,1939,""""""Ravensburg"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500009104"""""",""""""Q1496893"""""""
"667,""""""Anton"""""",""""""Pruska"""""",1846,1930,""""""Goldbrunn"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q52150148"""""""
"668,""""""Richard"""""",""""""Berndl"""""",1875,1955,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q2149070"""""""
"669,""""""Eduard"""""",""""""Zimmermann"""""",1872,1949,""""""Stans"""""",""""""Zollikon"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500427653"""""",""""""Q27229252"""""""
"670,""""""Ludwig"""""",""""""Glötzle"""""",1847,1929,""""""Immenstadt"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500070700"""""",""""""Q1613383"""""""
"671,""""""Max"""""",""""""Heilmaier"""""",1869,1923,""""""Isen"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q1912659"""""""
"672,""""""Theodor"""""",""""""Winter"""""",1872,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"673,""""""August"""""",""""""Pacher"""""",1863,1926,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q768002"""""""
"674,""""""Kaspar"""""",""""""Schleibner"""""",1863,1931,""""""Hallstadt"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500098413"""""",""""""Q1735091"""""""
"675,""""""Carl"""""",""""""Marr"""""",1858,1936,""""""Milwaukee"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500003106"""""",""""""Q81987"""""""
"676,""""""Josef"""""",""""""Flossmann"""""",1862,1914,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q1239581"""""""
"677,""""""Maximilian"""""",""""""Dasio"""""",1865,1954,""""""Munich"""""",""""""Oberammergau"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500123538"""""",""""""Q873375"""""""
"678,""""""Georg"""""",""""""Busch"""""",1862,1943,""""""Hanau"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q1503842"""""""
"679,""""""Heinrich"""""",""""""Waderé"""""",1865,1950,""""""Colmar"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500060858"""""",""""""Q1599156"""""""
"680,""""""Carl"""""",""""""Ederer"""""",1875,1951,""""""Vienna"""""",""""""Dusseldorf"""""",""""""M"""""",null,null,null,""""""AT"""""",null,""""""500136806"""""",""""""Q1037549"""""""
"681,""""""Georg Nicolai"""""",""""""Achen"""""",1860,1912,""""""Frederikssund"""""",""""""Fredericksberg"""""",""""""M"""""",1,1,1,""""""DK"""""",null,""""""500041915"""""",""""""Q5541909"""""""
"682,""""""Otto"""""",""""""Bauriedl"""""",1879,1961,""""""Munich"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500155687"""""",""""""Q39053765"""""""
"683,""""""Carl Johann"""""",""""""Becker-Gundahl"""""",1856,1925,""""""Ballweiler"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500115861"""""",""""""Q1039021"""""""
"684,""""""Jacques-Emile"""""",""""""Blanche"""""",1861,1942,""""""Auteuil"""""",""""""Paris"""""",""""""M"""""",4,4,5,""""""FR"""""",null,""""""500019208"""""",""""""Q936710"""""""
"685,""""""Felix"""""",""""""Bürgers"""""",1870,1934,""""""Cologne"""""",""""""Dachau"""""",""""""M"""""",null,null,null,""""""DK"""""",null,""""""500017869"""""",""""""Q1403406"""""""
"686,""""""Fritz"""""",""""""Burger"""""",1867,1927,""""""Munich"""""",""""""Lindau"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500055348"""""",""""""Q19626759"""""""
"687,""""""George"""""",""""""Clausen"""""",1852,1944,""""""London"""""",""""""Newbury"""""",""""""M"""""",1,1,1,""""""GB"""""",null,""""""500000128"""""",""""""Q3760466"""""""
"688,""""""Charles"""""",""""""Cottet"""""",1863,1925,""""""Le Puy"""""",""""""Paris"""""",""""""M"""""",7,6,9,""""""FR"""""",null,""""""500022141"""""",""""""Q1574250"""""""
"689,""""""Paul Eduard"""""",""""""Crodel"""""",1862,1928,""""""Cottbus"""""",""""""Dietramszell"""""",""""""M"""""",3,3,3,""""""DE"""""",null,""""""500046142"""""",""""""Q1380227"""""""
"690,""""""Eugene"""""",""""""Dekkert"""""",1865,1956,""""""Stettin"""""",""""""Garmisch-Partenkirchen"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500103036"""""",""""""Q43378849"""""""
"691,""""""Ludwig"""""",""""""Dettmann"""""",1865,1944,""""""Adelby"""""",""""""Berlin"""""",""""""M"""""",5,2,5,""""""DE"""""",null,""""""500027504"""""",""""""Q474248"""""""
"692,""""""Julius"""""",""""""Diez"""""",1870,1954,""""""Nuremberg"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500021558"""""",""""""Q834335"""""""
"693,""""""Hermann"""""",""""""Eichfeld"""""",1845,1917,""""""Karlsruhe"""""",""""""Mannheim"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500137001"""""",""""""Q1610981"""""""
"694,""""""Theodor"""""",""""""Esser"""""",1868,1937,""""""Bonn"""""",""""""Karlsruhe"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q94832076"""""""
"695,""""""Max"""""",""""""Esterle"""""",1870,1947,""""""Cortina d'Ampezzo"""""",""""""Bezau"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500093170"""""",""""""Q18418682"""""""
"696,""""""Otto"""""",""""""Fischer"""""",1870,1947,""""""Leipzig"""""",""""""Dresden"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500119437"""""",""""""Q16220779"""""""
"697,""""""August"""""",""""""Fricke"""""",1875,1948,""""""Wattenscheid"""""",""""""Bremen"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500062612"""""",""""""Q61315393"""""""
"698,""""""Antonio de la"""""",""""""Gandara"""""",1861,1917,""""""Paris"""""",""""""Paris"""""",""""""M"""""",2,2,2,""""""FR"""""",null,""""""500025813"""""",""""""Q606115"""""""
"699,""""""Walter"""""",""""""Georgi"""""",1871,1924,""""""Leipzig"""""",""""""Utting"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500093284"""""",""""""Q2544416"""""""
"700,""""""Gerassim Semenovich"""""",""""""Golovkov"""""",1863,1909,""""""Odessa"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500142471"""""",""""""Q106511343"""""""
"701,""""""Oscar"""""",""""""Graf"""""",1873,1958,""""""Freiburg im Breisgau"""""",""""""Bad Boll"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500003580"""""",""""""Q28149996"""""""
"702,""""""Hermann"""""",""""""Groeber"""""",1865,1935,""""""Wartenberg, Bavaria"""""",""""""Munich"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500077815"""""",""""""Q1611274"""""""
"703,""""""Oda"""""",""""""Hardt"""""",1880,1965,""""""Ostróda"""""",""""""Berlin"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q2013999"""""""
"704,""""""Thomas Alexander"""""",""""""Harrison"""""",1853,1930,""""""Philadelphia"""""",""""""Paris"""""",""""""M"""""",2,2,2,""""""US"""""",null,""""""500006827"""""",""""""Q7668126"""""""
"705,""""""Emanuel"""""",""""""Hegenbarth"""""",1868,1923,""""""Česká Kamenice"""""",""""""Dresden"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500073049"""""",""""""Q1334677"""""""
"706,""""""Adolf"""""",""""""Hengeler"""""",1863,1927,""""""Kempten"""""",""""""Munich"""""",""""""M"""""",5,3,5,""""""DE"""""",null,""""""500004965"""""",""""""Q54891"""""""
"707,""""""Paul"""""",""""""Höcker"""""",1854,1910,""""""Długopole Górne"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500023506"""""",""""""Q315856"""""""
"708,""""""Gerard"""""",""""""Jacobs"""""",1865,1958,""""""Antwerp"""""",""""""Flushing"""""",""""""M"""""",null,null,null,""""""BE"""""",null,""""""500147861"""""",""""""Q2567419"""""""
"709,""""""Angelo"""""",""""""Jank"""""",1868,1940,""""""Munich"""""",""""""Munich"""""",""""""M"""""",3,3,3,""""""DE"""""",null,""""""500074383"""""",""""""Q536075"""""""
"710,""""""Julius Paul"""""",""""""Junghanns"""""",1876,1958,""""""Vienna"""""",""""""Dusseldorf"""""",""""""M"""""",3,3,3,""""""DE"""""",null,""""""500048128"""""",""""""Q1712871"""""""
"711,""""""Richard"""""",""""""Kaiser"""""",1868,1941,""""""Magdeburg"""""",""""""Munich"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500031380"""""",""""""Q39054067"""""""
"712,""""""Paul Wilhelm"""""",""""""Keller-Reutlingen"""""",1854,1920,""""""Reutlingen"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500115721"""""",""""""Q26913533"""""""
"713,""""""Heinrich"""""",""""""Knirr"""""",1862,1944,""""""Pančevo"""""",""""""Staudach-Egerndach"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500124698"""""",""""""Q835503"""""""
"714,""""""Albert"""""",""""""Lamm"""""",1873,1939,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500151634"""""",""""""Q1563387"""""""
"715,""""""John"""""",""""""Lavery"""""",1856,1941,""""""Belfast"""""",""""""Kilkenny"""""",""""""M"""""",4,4,4,""""""IE"""""",""""""**** 1906/06 Munich Secession: \""""RSA.\"""""""""",""""""500000428"""""",""""""Q609328"""""""
"716,""""""Wilhelm Ludwig"""""",""""""Lehmann"""""",1861,1932,""""""Zurich"""""",""""""Zurich"""""",""""""M"""""",1,1,1,""""""CH"""""",null,""""""500113073"""""",""""""Q19238777"""""""
"717,""""""Friedrich"""""",""""""Lissmann"""""",1880,1915,""""""Bremen"""""",""""""Ypres"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500427521"""""",""""""Q25734530"""""""
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1860,1932,""""""Basel"""""",""""""Sankt Gallen"""""",""""""M"""""",3,3,3,""""""CH"""""",null,""""""500040866"""""",""""""Q20676096"""""""
"719,""""""Henry"""""",""""""Muhrmann"""""",1854,1916,""""""Cincinnati"""""",""""""Meissen"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500029850"""""",""""""Q16059203"""""""
"720,""""""Paul"""""",""""""Neuenborn"""""",1866,1913,""""""Stolberg (Rhineland)"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500159220"""""",""""""Q23951564"""""""
"721,""""""August L. M."""""",""""""Neven du Mont"""""",1868,1909,""""""Cologne"""""",""""""Bexhill-on-Sea"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500022679"""""",""""""Q4820782"""""""
"722,""""""Joseph"""""",""""""Oppenheimer"""""",1876,1966,""""""Würzburg"""""",""""""Montreal"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500102630"""""",""""""Q1426606"""""""
"723,""""""James"""""",""""""Paterson"""""",1854,1932,""""""Glasgow"""""",""""""Edinburgh"""""",""""""M"""""",1,1,1,""""""GB"""""",null,""""""500013467"""""",""""""Q177194"""""""
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1869,1920,""""""Frankfurt am Main"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500179868"""""",""""""Q44256709"""""""
"725,""""""Bertram"""""",""""""Priestman"""""",1868,1951,""""""Bradford"""""",""""""Woodbridge"""""",""""""M"""""",3,3,3,""""""GB"""""",null,""""""500016008"""""",""""""Q21460293"""""""
"726,""""""Adolf"""""",""""""Robbi"""""",1868,1922,""""""Ilanz"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""NULL"""""",""""""Q2824708"""""""
"727,""""""Carl Hans"""""",""""""Schrader-Velgen"""""",1876,1945,""""""Hanover"""""",""""""Hanover"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500170636"""""",""""""Q37355252"""""""
"728,""""""Rudolf"""""",""""""Schramm-Zittau"""""",1874,1929,""""""Zittau"""""",""""""Ehrwald"""""",""""""M"""""",7,4,7,""""""DE"""""",null,""""""500005282"""""",""""""Q1277438"""""""
"729,""""""Nelly von"""""",""""""Seidlitz-Eichler"""""",1870,1947,""""""Saint Petersburg"""""",""""""Irschenhausen"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",""""""Q104600995"""""""
"730,""""""Julius"""""",""""""Seyler"""""",1873,1958,""""""Munich"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500076144"""""",""""""Q896631"""""""
"731,""""""Franz"""""",""""""Skarbina"""""",1849,1910,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",3,3,3,""""""DE"""""",null,""""""500011377"""""",""""""Q559023"""""""
"732,""""""Christian"""""",""""""Speyer"""""",1855,1929,""""""Vorbachzimmern"""""",""""""Stuttgart"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500055453"""""",""""""Q21866860"""""""
"733,""""""Frigyes"""""",""""""Strobentz"""""",1856,1929,""""""Budapest"""""",""""""Munich"""""",""""""M"""""",4,4,5,""""""HU"""""",null,""""""500176203"""""",""""""Q1291986"""""""
"734,""""""Willem Bastiaan"""""",""""""Tholen"""""",1860,1931,""""""Amsterdam"""""",""""""Hague, The"""""",""""""M"""""",3,2,3,""""""NL"""""",null,""""""500007837"""""",""""""Q2557203"""""""
"735,""""""Adolf"""""",""""""Thomann"""""",1874,1961,""""""Zurich"""""",""""""Zollikon"""""",""""""M"""""",1,1,1,""""""CH"""""",null,""""""500048105"""""",""""""Q52156123"""""""
"736,""""""Viktor"""""",""""""Thomas"""""",1854,1933,""""""Marburg"""""",null,""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q94850071"""""""
"737,""""""Charles"""""",""""""Vetter"""""",1858,1941,""""""Schkopau"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500094259"""""",""""""Q18508062"""""""
"738,""""""Carl"""""",""""""Vinnen"""""",1863,1922,""""""Bremen"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500090469"""""",""""""Q1040887"""""""
"739,""""""Walter"""""",""""""Waentig"""""",1881,1962,""""""Zittau"""""",""""""Gaienhofen"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500107866"""""",""""""Q55847128"""""""
"740,""""""Albert"""""",""""""Weisgerber"""""",1878,1915,""""""Sankt Ingbert"""""",""""""Fromelles"""""",""""""M"""""",4,1,4,""""""DE"""""",null,""""""500023378"""""",""""""Q451003"""""""
"741,""""""Richard"""""",""""""Winternitz"""""",1861,1929,""""""Stuttgart"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500057605"""""",""""""Q19299143"""""""
"742,""""""Alfred"""""",""""""Withers"""""",1856,1932,""""""London"""""",""""""London"""""",""""""M"""""",2,2,2,""""""GB"""""",null,""""""500006499"""""",""""""Q21455382"""""""
"743,""""""Eugen"""""",""""""Wolff"""""",1873,1937,""""""Uhingen"""""",""""""Munich"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500055451"""""",""""""Q52432208"""""""
"744,""""""José Mariá"""""",""""""Sert y Badiá"""""",1874,1945,""""""Barcelona"""""",""""""Barcelona"""""",""""""M"""""",null,null,null,""""""ES"""""",null,""""""500013267"""""",""""""Q956114"""""""
"745,""""""Gaston de"""""",""""""Latouche"""""",1854,1913,""""""Saint-Cloud"""""",""""""Paris"""""",""""""M"""""",5,4,5,""""""FR"""""",null,""""""500015041"""""",""""""Q1824249"""""""
