a.id,a.firstname,a.lastname,e.id,e.title,count(r);
"244,""""""John"""""",""""""Marin"""""",269,""""""Exhibition of Water-colors, Pastels and Etchings by John Marin"""""",1";
"244,""""""John"""""",""""""Marin"""""",215,""""""Exhibition of Sketches in Oil by Alfred Maurer, of Paris and New York";" and Water-colors by John Marin of Paris and New York."""""",1"
"244,""""""John"""""",""""""Marin"""""",534,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",534,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",267,""""""XXXI. výstava S. V. U. Manes. Les indépendants"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",277,""""""La Libre Esthétique. L'Évolution du Paysage"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",46,""""""La Libre Esthétique. La treizième Exposition"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",558,""""""XXXXIII. výstava. S. V. U. Manes. Členská"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",562,""""""Exposition Annuelle. 3e Groupe"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",567,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",580,""""""Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes."""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",959,""""""Tableaux Modernes. Aquarelles - Pastels - Dessins"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",1465,""""""VIII. Serie Französische Impressionisten"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",455,""""""Exposition Annuelle, IIIe Groupe"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",459,""""""Salon de Mai 1912, Première Exposition"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",462,""""""Internationale Kunstausstellung des Sonderbundes Westdeutscher Kunstfreunde und Künstler zu Cöln"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",489,""""""Second Post-Impressionist Exhibition. British, French and Russian Artists"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",30,""""""Salon d'Automne. 3e Exposition"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",31,""""""Exposition de Peintures"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",89,""""""Exposition Albert Marquet"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",135,""""""Exposition de Cent Vingt Tableautins, Peintures, Aquarelles, Pastels et Dessins"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",136,""""""Portraits d'Hommes"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",154,""""""Fünfzehnte Ausstellung der Berliner Secession"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",1266,""""""Collection Thadée Natanson"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",1269,""""""Collection Henry Bernstein"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",1271,""""""Vente au bénéfice du Monument Cézanne"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",546,""""""Interprétations du Midi"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",553,""""""XXVI. Ausstellung der Berliner Secession"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",554,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",555,""""""Exposition de Peintures d'Albert Marquet"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",295,""""""Exposition de Peintures de Albert Marquet"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",600,""""""Post-Impressionist and Futurist Exhibition"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",244,""""""Natures Mortes et Fleurs (Peintures)"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",1097,""""""Exposition De Tableaux Modernes"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",758,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и рисунков"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",747,""""""Салон. Интернациональная выстака картин, скульптуры, гравюры и рисунков"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",324,""""""Manet and the Post-Impressionists"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",348,""""""La Libre Esthétique, dix-huitième Exposition à Bruxelles"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",349,""""""XXII. Ausstellung der Berliner Secession"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",359,""""""Exposition Annuelle, IIIme Groupe"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",128,""""""Třiadvacátá výstava Spolku výtvarných umělců Manes v Praze 1907. Francouzští impressionisté"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",130,""""""Exposition de sculptures nouvelles par Camille Claudel et de peintures par Manguin, Marquet, Puy"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",68,""""""Salon d'Automne. 4e Exposition"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",670,""""""Exposition Annuelle, 3eme Groupe"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",411,""""""Выставка сто лет французской живописи (1812-1912)"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",438,""""""XXIV. Ausstellung der Berliner Secession"""""",1";
"245,""""""Albert"""""",""""""Marquet"""""",20,""""""Exposition de Peintures, Pastels & Sculptures"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",22,""""""VI. Esposizione d'Arte della Città di Venezia"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",287,""""""IX. Esposizione d'Arte della Città di Venezia"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",1463,""""""Mostra Nazionale di Belle Arti"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",453,""""""X. Esposizione d'Arte della Città di Venezia"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",672,""""""XI. Esposizione d'Arte della Città di Venezia"""""",1";
"246,""""""Alberto"""""",""""""Martini"""""",109,""""""VII. Esposizione Internazionale d’Arte della Città di Venezia"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",1474,""""""Союз Молодежи"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",1479,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",1302,""""""Выставка Картин \""""Мир Искусства\"""""""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",327,""""""Бубновый Валет"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",331,""""""XVIII Выставка Картин Московскаго Т-ва Художников"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",350,""""""Мир Искусства"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",351,""""""2-я Выставка картин общества художников \""""Союз Молодежи\"""""""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",274,""""""Выставка Картин О-ва Художников \""""Союз молодежи\"""""""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",722,""""""Выставка Живописи"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",747,""""""Салон. Интернациональная выстака картин, скульптуры, гравюры и рисунков"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",757,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",263,""""""Выставка картин \""""Золотое руно\""""."""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",609,""""""Moderne Kunst Kring (Cercle de l'Art Moderne)"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",544,""""""Бубновый валет"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",758,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и рисунков"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",414,""""""Выставка Картин Общества Художников \""""Бубновый Валет\"""""""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",419,""""""Мир искусства"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",376,""""""The London Salon of the Allied Artists' Association. Fourth Year"""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",629,""""""Выставка Картин Общества Художников \""""Бубновый Валет\"""""""""",1";
"247,""""""Il'ya"""""",""""""Mashkov"""""",1432,""""""Салон 2. Международная Художественная Выставка"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",534,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",542,""""""Prima Esposizione Internazionale d'Arte della \""""Secessione\"""""""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",553,""""""XXVI. Ausstellung der Berliner Secession"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",554,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",557,""""""A Művészház nemzetközi Postimpresszionista kiállitása"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",1465,""""""VIII. Serie Französische Impressionisten"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",1479,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",8,""""""Première exposition d'Ensemble d'Intimistes (Peintres d'Intérieurs)"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",20,""""""Exposition de Peintures, Pastels & Sculptures"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",883,""""""XI. Jahrgang. Winter 1908/09. II. Ausstellung. [Kollektion Lovis Corinth. Ausstellung \""""Stilleben\""""]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",893,""""""[XI. Jahrgang]. V. Ausstellung. Henri Matisse"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",909,""""""I. Ausstellung des Modernen Bundes"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",959,""""""Tableaux Modernes. Aquarelles - Pastels - Dessins"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",521,""""""Die Neue Kunst"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",46,""""""La Libre Esthétique. La treizième Exposition"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",50,""""""Exposition Henri-Matisse"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",585,""""""Neue Kunst. II.Gesamtausstellung"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",561,""""""Exposition Henri-Matisse, Tableaux du Maroc et Sculpture"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",567,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",111,""""""Tavaszi kiállitás. Gauguin, Cézanne stb. művei"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",135,""""""Exposition de Cent Vingt Tableautins, Peintures, Aquarelles, Pastels et Dessins"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",136,""""""Portraits d'Hommes"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",186,""""""Sechzehnte Ausstellung der Berliner Secession. Zeichnende Künste"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",462,""""""Internationale Kunstausstellung des Sonderbundes Westdeutscher Kunstfreunde und Künstler zu Cöln"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",472,""""""Moderner Bund. [II. Ausstellung]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",485,""""""Neue Kunst. Erste Gesamt-Ausstellung"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",489,""""""Second Post-Impressionist Exhibition. British, French and Russian Artists"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",91,""""""Paul Gauguin [und französische Postimpressionisten]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",379,""""""La Montagne"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",30,""""""Salon d'Automne. 3e Exposition"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",31,""""""Exposition de Peintures"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",595,""""""Erste Ausstellung"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",600,""""""Post-Impressionist and Futurist Exhibition"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",715,""""""Special Exhibition. Paintings Drawings Etchings Lithographs and Sculpture by Henri Matisse"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",747,""""""Салон. Интернациональная выстака картин, скульптуры, гравюры и рисунков"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",1269,""""""Collection Henry Bernstein"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",1271,""""""Vente au bénéfice du Monument Cézanne"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",267,""""""XXXI. výstava S. V. U. Manes. Les indépendants"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",270,""""""Exposition Henri-Matisse. Tableaux & Dessins"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",277,""""""La Libre Esthétique. L'Évolution du Paysage"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",280,""""""Zwanzigste Ausstellung der Berliner Secession"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",283,""""""Nemzetközi Impresszionista kiállítás"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",286,""""""Prima Mostra italiana dell'Impressionismo, opere di Paul Cézanne, Edgar Degas, Jean-Louis Forain, Paul Gauguin, Henri Matisse, Claude Monet, Camille Pissarro, Pierre-Auguste Renoir, Medardo Rosso, Henri Toulouse-Lautrec, Vincent Van Gogh"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",324,""""""Manet and the Post-Impressionists"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",301,""""""Nus"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",311,""""""Ausstellung des Sonderbundes Westdeutscher Kunstfreunde und Künstler"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",316,""""""Ausstellung französischer Kunst des 18., 19. und 20. Jahrhunderts"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",244,""""""Natures Mortes et Fleurs (Peintures)"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",1131,""""""Tableaux Modernes. Aquarelles, Dessins et Pastels"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",641,""""""Seconda Esposizione Internazionale d'Arte \""""della Secessione\""""."""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",757,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",758,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и рисунков"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",860,""""""D'après les maîtres"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",68,""""""Salon d'Automne. 4e Exposition"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",132,""""""Fleurs et Natures Mortes"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",133,""""""Vierzehnte Ausstellung der Berliner Secession, Zeichnende Künste"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",225,""""""Internationale Kunstschau Wien"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",375,""""""L'Eau"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",414,""""""Выставка Картин Общества Художников \""""Бубновый Валет\"""""""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",973,""""""X. Jahrgang. 1907/1908. I. Ausstellung. [Kollektionen Paul Cézanne, Curt Herrmann, Henri Matisse, Edvard Munch]"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",686,""""""Collection de M. Herbert Kullmann (de Manchester)"""""",1";
"248,""""""Henri"""""",""""""Matisse"""""",694,""""""Le Paysage du Midi"""""",1";
"249,""""""Aleksandr"""""",""""""Matveyev"""""",40,""""""Выставка акварели, пастели, tempera, рисунков"""""",1";
"249,""""""Aleksandr"""""",""""""Matveyev"""""",156,""""""Венок"""""",1";
"250,""""""Mikhail"""""",""""""Matyushin"""""",1479,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"250,""""""Mikhail"""""",""""""Matyushin"""""",404,""""""Союз Молодежи"""""",1";
"250,""""""Mikhail"""""",""""""Matyushin"""""",747,""""""Салон. Интернациональная выстака картин, скульптуры, гравюры и рисунков"""""",1";
"250,""""""Mikhail"""""",""""""Matyushin"""""",757,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и графики"""""",1";
"250,""""""Mikhail"""""",""""""Matyushin"""""",758,""""""Салон. Интернациональная выставка картин, скульптуры, гравюры и рисунков"""""",1";
"251,""""""Alfred Henry"""""",""""""Maurer"""""",534,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"251,""""""Alfred Henry"""""",""""""Maurer"""""",554,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
